REPUBLICAN,DEM,year,state,state_po,county_name,county_fips,candidatevotes
4329,4625,2008,IOWA,IA,KOSSUTH,19109,9097
3950,3128,2016,VIRGINIA,VA,BUCKINGHAM,51029,7295
4649,1710,2012,MISSOURI,MO,DOUGLAS,29067,6557
13057,4989,2016,MISSOURI,MO,CALLAWAY,29027,19193
6430,2523,2004,INDIANA,IN,LAGRANGE,18087,9003
4587,3582,2008,WEST VIRGINIA,WV,MINGO,54059,8338
10160,13753,2004,OREGON,OR,LINCOLN,41041,24325
7333,8514,2020,ARKANSAS,AR,CRITTENDEN,5035,16367
2797,1379,2000,GEORGIA,GA,JEFF DAVIS,13161,4221
130360,212899,2016,INDIANA,IN,MARION,18097,362372
24796,17707,2000,SOUTH CAROLINA,SC,BERKELEY,45015,43316
22100,7019,2004,VIRGINIA,VA,AUGUSTA,51015,29704
10310,6973,2000,TEXAS,TX,BASTROP,48021,18308
5632,4383,2008,FLORIDA,FL,DESOTO,12027,10131
1366,1184,2000,ILLINOIS,IL,HARDIN,17069,2637
4300,446,2020,TEXAS,TX,ARCHER,48009,4796
14699,4470,2020,OKLAHOMA,OK,CARTER,40019,19479
15949,11039,2004,KANSAS,KS,LEAVENWORTH,20103,27331
9108,3331,2020,NEBRASKA,NE,SAUNDERS,31155,12735
147513,133145,2012,NEW JERSEY,NJ,MONMOUTH,34025,283978
3063,7086,2008,NORTH CAROLINA,NC,WARREN,37185,10195
1502,287,2008,OKLAHOMA,OK,ROGER MILLS,40129,1789
1403,430,2016,NEVADA,NV,PERSHING,32027,1982
9453,2400,2020,KENTUCKY,KY,GRAYSON,21085,11983
5645,3245,2004,ALASKA,AK,DISTRICT 36,2036,9241
22150,28251,2000,MICHIGAN,MI,BAY,26017,51636
26197,27913,2012,MICHIGAN,MI,EATON,26045,54788
2682,2532,2004,KENTUCKY,KY,MORGAN,21175,5272
4951,2256,2000,TEXAS,TX,MONTAGUE,48337,7330
11103,3389,2020,INDIANA,IN,GREENE,18055,14784
4804,4357,2008,WEST VIRGINIA,WV,NICHOLAS,54067,9361
9701,3759,2016,INDIANA,IN,CASS,18017,14209
7172,2191,2020,NORTH CAROLINA,NC,AVERY,37011,9458
694,390,2004,OREGON,OR,SHERMAN,41055,1104
3545,1931,2000,ALASKA,AK,DISTRICT 5,2005,6437
7005,1766,2016,WEST VIRGINIA,WV,UPSHUR,54097,9218
9765,10249,2000,NEW YORK,NY,MONTGOMERY,36057,20809
5250,1419,2000,TEXAS,TX,HOCKLEY,48219,6745
2570,1792,2004,MICHIGAN,MI,OSCODA,26135,4409
7296,1721,2016,VIRGINIA,VA,BUCHANAN,51027,9247
2925,1249,2000,WYOMING,WY,PLATTE,56031,4373
1482,323,2016,OKLAHOMA,OK,GREER,40055,1896
32066,28160,2000,MICHIGAN,MI,JACKSON,26075,61946
4598,6492,2012,TEXAS,TX,JIM WELLS,48249,11166
94359,75922,2004,ILLINOIS,IL,KANE,17089,171715
17165,7931,2008,TENNESSEE,TN,TIPTON,47167,25316
35312,40831,2012,ILLINOIS,IL,CHAMPAIGN,17019,78359
3740,5627,2000,NORTH CAROLINA,NC,SCOTLAND,37165,9403
14319,5457,2020,GEORGIA,GA,HARRIS,13145,19991
10535,9445,2000,SOUTH CAROLINA,SC,GEORGETOWN,45043,20351
5947,4234,2008,KENTUCKY,KY,MONTGOMERY,21173,10331
10278,7997,2008,MISSISSIPPI,MS,LAFAYETTE,28071,18396
6083,4754,2012,LOUISIANA,LA,ASSUMPTION,22007,10992
5967,2838,2016,MINNESOTA,MN,WASECA,27161,9653
21623,11570,2020,NEVADA,NV,DOUGLAS,32005,34117
16431,13449,2008,MICHIGAN,MI,BARRY,26015,30565
128179,42884,2000,TEXAS,TX,COLLIN,48085,175420
13222,4769,2020,MISSOURI,MO,WARREN,29219,18375
2256,918,2012,KANSAS,KS,WABAUNSEE,20197,3267
1246,387,2000,TEXAS,TX,CRANE,48103,1654
7075,2817,2012,MISSISSIPPI,MS,PRENTISS,28117,10033
3130,1289,2012,MONTANA,MT,MADISON,30057,4530
799,195,2020,MONTANA,MT,DANIELS,30019,1014
17142,6343,2012,OHIO,OH,SHELBY,39149,23866
3466,1247,2008,TEXAS,TX,DEAF SMITH,48117,4744
13622,4760,2020,ILLINOIS,IL,FRANKLIN,17055,18626
12485,5212,2000,OHIO,OH,MERCER,39107,18294
86743,96990,2008,OHIO,OH,STARK,39151,187545
6579,4182,2000,VIRGINIA,VA,PRINCE GEORGE,51149,10900
13808,4413,2016,ALABAMA,AL,DALE,1045,18749
4658,948,2016,MISSOURI,MO,WAYNE,29223,5655
1579,418,2004,NEVADA,NV,LINCOLN,32017,2047
1155,1276,2008,KENTUCKY,KY,MENIFEE,21165,2489
37801,37643,2004,MISSOURI,MO,BOONE,29019,76046
3807,4155,2008,MICHIGAN,MI,ARENAC,26011,8128
2856,845,2004,TEXAS,TX,HAMILTON,48193,3730
15805,37934,2000,MASSACHUSETTS,MA,BERKSHIRE,25003,59411
814,193,2008,KANSAS,KS,LANE,20101,1027
4790,3840,2012,VIRGINIA,VA,WAYNESBORO,51820,8791
32270,15031,2016,OHIO,OH,WAYNE,39169,49853
12815,2267,2004,UTAH,UT,IRON,49021,15446
11562,18617,2008,WISCONSIN,WI,SAUK,55111,30626
5451,3565,2008,MISSOURI,MO,MORGAN,29141,9149
7730,6155,2004,ALABAMA,AL,LAWRENCE,1079,14001
1317,1250,2000,GEORGIA,GA,JENKINS,13165,2593
2362,1510,2004,IOWA,IA,FREMONT,19071,3911
10543,3992,2016,ILLINOIS,IL,CHRISTIAN,17021,15459
5288,2208,2012,TEXAS,TX,LIMESTONE,48293,7563
8500,5212,2004,ALASKA,AK,DISTRICT 27,2027,14112
3540,608,2004,TEXAS,TX,GAINES,48165,4164
7657,1664,2020,MISSOURI,MO,PERRY,29157,9447
82802,62948,2008,FLORIDA,FL,LAKE,12069,146926
29565,14937,2016,FLORIDA,FL,HIGHLANDS,12055,45686
8851,7687,2008,MINNESOTA,MN,BECKER,27005,16965
3599,9592,2016,NEW MEXICO,NM,RIO ARRIBA,35039,14878
1346,927,2000,ILLINOIS,IL,POPE,17151,2330
82,85,2004,TEXAS,TX,KENEDY,48261,169
3639,795,2012,TEXAS,TX,ANDREWS,48003,4482
7351,6737,2004,NORTH CAROLINA,NC,JACKSON,37099,14174
10717,6598,2000,OHIO,OH,PICKAWAY,39129,17740
6441,1544,2020,ARKANSAS,AR,LOGAN,5083,8225
4310,3191,2012,VIRGINIA,VA,NORTHUMBERLAND,51133,7558
3340,3063,2004,IOWA,IA,APPANOOSE,19007,6450
57409,21719,2004,TENNESSEE,TN,WILLIAMSON,47187,79577
447,641,2004,SOUTH DAKOTA,SD,ZIEBACH,46137,1116
116114,141682,2016,PENNSYLVANIA,PA,CHESTER,42029,268800
814,527,2016,MICHIGAN,MI,KEWEENAW,26083,1434
3569,3750,2012,VIRGINIA,VA,BUCKINGHAM,51029,7457
2772,2081,2000,MINNESOTA,MN,ROCK,27133,5010
4438,3097,2008,MINNESOTA,MN,ROSEAU,27135,7700
70212,88854,2008,ARKANSAS,AR,PULASKI,5119,161343
1578,992,2012,TENNESSEE,TN,PERRY,47135,2621
6076,1662,2020,MISSOURI,MO,MACON,29121,7836
4232,4213,2004,GEORGIA,GA,BURKE,13033,8479
49044,29998,2008,TEXAS,TX,MCLENNAN,48309,79674
30458,12889,2020,OHIO,OH,TUSCARAWAS,39157,44015
7763,12218,2012,VIRGINIA,VA,DANVILLE,51590,20204
1588,2357,2000,ILLINOIS,IL,ALEXANDER,17003,4022
3833,4887,2008,ILLINOIS,IL,MERCER,17131,8848
595,1955,2012,NEW MEXICO,NM,MORA,35033,2611
34006,42101,2016,NEW YORK,NY,ULSTER,36111,81355
1046,1118,2008,IOWA,IA,ADAMS,19003,2206
8395,5158,2004,MINNESOTA,MN,BROWN,27015,13778
42100,44496,2004,NEW YORK,NY,BROOME,36007,91890
7148,4861,2008,WEST VIRGINIA,WV,JACKSON,54035,12236
1978,754,2012,MISSOURI,MO,CARTER,29035,2799
5622,2417,2012,VIRGINIA,VA,PATRICK,51141,8259
20011,5765,2012,ARKANSAS,AR,WHITE,5145,26514
29695,19844,2008,MISSOURI,MO,CASS,29037,50179
236355,272963,2008,FLORIDA,FL,HILLSBOROUGH,12057,513312
15716,9769,2000,MICHIGAN,MI,BARRY,26015,26244
543,125,2016,SOUTH DAKOTA,SD,HYDE,46069,690
178815,256299,2008,NEW YORK,NY,ERIE,36029,441985
11014,2867,2016,GEORGIA,GA,POLK,13233,14215
32526,21882,2004,INDIANA,IN,MADISON,18095,54855
1319,818,2012,WEST VIRGINIA,WV,CALHOUN,54013,2207
52625,53994,2008,VIRGINIA,VA,CHESAPEAKE,51550,107521
2037,2281,2000,TENNESSEE,TN,LEWIS,47101,4420
8511,2637,2016,OREGON,OR,CROOK,41013,12172
6722,4210,2004,KENTUCKY,KY,BELL,21013,11002
7226,2245,2008,LOUISIANA,LA,SABINE,22085,9652
3134,1008,2020,GEORGIA,GA,IRWIN,13155,4168
83745,49346,2004,VIRGINIA,VA,CHESTERFIELD,51041,133814
3451,1776,2000,GEORGIA,GA,RABUN,13241,5341
49430,13194,2016,NORTH CAROLINA,NC,RANDOLPH,37151,64575
9897,2092,2016,WEST VIRGINIA,WV,LOGAN,54045,12359
197730,249506,2020,WASHINGTON,WA,PIERCE,53053,464081
7213,2025,2016,MISSOURI,MO,BENTON,29015,9312
1349,823,2016,MINNESOTA,MN,KITTSON,27069,2385
624,101,2012,NEBRASKA,NE,SIOUX,31165,739
4902,2996,2008,MISSOURI,MO,COOPER,29053,8026
10040,2660,2020,WEST VIRGINIA,WV,MINERAL,54057,12872
18569,7585,2020,PENNSYLVANIA,PA,VENANGO,42121,26528
31155,15030,2000,WISCONSIN,WI,OZAUKEE,55089,47751
23799,10038,2016,TENNESSEE,TN,MAURY,47119,35369
20063,4857,2016,LOUISIANA,LA,VERMILION,22113,25632
140417,68603,2004,CALIFORNIA,CA,KERN,6029,210858
30843,9420,2004,GEORGIA,GA,PAULDING,13223,40467
2799,766,2000,OREGON,OR,HARNEY,41025,3734
44962,14457,2008,GEORGIA,GA,HALL,13139,59928
10883,6281,2004,GEORGIA,GA,LAURENS,13175,17237
11097,5118,2004,MISSOURI,MO,HOWELL,29091,16379
1709,2211,2000,MONTANA,MT,GLACIER,30035,4124
38347,19475,2020,LOUISIANA,LA,RAPIDES,22079,58865
4278,2092,2012,ILLINOIS,IL,MASSAC,17127,6495
28231,21425,2000,ARKANSAS,AR,WASHINGTON,5143,51459
9876,2922,2016,MISSOURI,MO,PULASKI,29169,13488
44904,124159,2008,COLORADO,CO,BOULDER,8013,171763
11159,3772,2012,ARKANSAS,AR,BOONE,5009,15391
4666,3094,2000,ALABAMA,AL,RANDOLPH,1111,7919
39866,77694,2004,MINNESOTA,MN,SAINT LOUIS,27137,119041
4567,3881,2004,ARKANSAS,AR,ASHLEY,5003,8512
2932,2214,2004,LOUISIANA,LA,WEST FELICIANA,22125,5218
6055,6783,2008,ILLINOIS,IL,MCDONOUGH,17109,13042
1256,167,2020,GEORGIA,GA,ECHOLS,13101,1441
1708,837,2000,TEXAS,TX,MITCHELL,48335,2574
77683,56181,2008,MISSOURI,MO,GREENE,29077,135695
5843,2142,2020,KENTUCKY,KY,HENRY,21103,8107
4625,7382,2020,SOUTH CAROLINA,SC,FAIRFIELD,45039,12136
71598,59797,2012,ILLINOIS,IL,MCHENRY,17111,133844
7372,1819,2016,ILLINOIS,IL,FAYETTE,17051,9585
4993,1539,2020,WEST VIRGINIA,WV,WETZEL,54103,6667
1731,5264,2008,ALABAMA,AL,SUMTER,1119,7020
3897,11690,2016,ARIZONA,AZ,SANTA CRUZ,4023,16433
8691,8345,2008,ILLINOIS,IL,MARION,17121,17364
4525,811,2020,NEBRASKA,NE,RED WILLOW,31145,5452
1926,347,2016,MISSOURI,MO,HOLT,29087,2355
34582,14096,2016,OREGON,OR,DOUGLAS,41019,53521
9464,3157,2020,GEORGIA,GA,HART,13147,12727
2225,1178,2020,NEW YORK,NY,HAMILTON,36041,3489
4687,3167,2000,INDIANA,IN,JAY,18075,8030
6419,1269,2020,GEORGIA,GA,BERRIEN,13019,7743
12989,5541,2008,TENNESSEE,TN,MCMINN,47107,18789
485,515,2004,GEORGIA,GA,WEBSTER,13307,1004
13646,5515,2004,OKLAHOMA,OK,STEPHENS,40137,19161
11341,7234,2016,CALIFORNIA,CA,SISKIYOU,6093,20492
1081,464,2004,TEXAS,TX,KNOX,48275,1552
1050,168,2016,NORTH DAKOTA,ND,HETTINGER,38041,1296
28510,16456,2004,MINNESOTA,MN,CARVER,27019,45411
3758,2862,2008,VIRGINIA,VA,MADISON,51113,6699
1742,608,2020,NORTH DAKOTA,ND,DICKEY,38021,2424
2468,1554,2016,TEXAS,TX,PECOS,48371,4185
5242,2149,2016,FLORIDA,FL,HARDEE,12049,7583
7587,2276,2016,KENTUCKY,KY,CARTER,21043,10278
5860,6405,2008,MICHIGAN,MI,OCEANA,26127,12509
4660,2730,2012,VIRGINIA,VA,GILES,51071,7558
2332,1407,2000,FLORIDA,FL,UNION,12125,3826
7678,5003,2008,MISSISSIPPI,MS,TATE,28137,12731
22278,10557,2020,OHIO,OH,ROSS,39141,33299
4474,3938,2004,ILLINOIS,IL,WARREN,17187,8457
1703,993,2004,WISCONSIN,WI,FLORENCE,55037,2724
6612,11132,2004,KENTUCKY,KY,FLOYD,21071,17885
144157,152500,2004,HAWAII,HI,HONOLULU,15003,298547
47723,31762,2016,ALABAMA,AL,TUSCALOOSA,1125,82700
2107,2454,2004,MISSISSIPPI,MS,KEMPER,28069,4589
4762,4705,2004,WISCONSIN,WI,WASHBURN,55129,9567
9824,4271,2012,INDIANA,IN,MONTGOMERY,18107,14440
2771,833,2004,NEBRASKA,NE,MERRICK,31121,3657
2423,413,2020,MONTANA,MT,MUSSELSHELL,30065,2881
571,2208,2008,SOUTH DAKOTA,SD,TODD,46121,2807
1706,901,2004,VIRGINIA,VA,CRAIG,51045,2621
2837,1235,2004,TEXAS,TX,MADISON,48313,4101
20508,5339,2020,MISSOURI,MO,TANEY,29213,26288
14630,17920,2000,VIRGINIA,VA,ROANOKE,51770,33442
33976,9895,2004,LOUISIANA,LA,LIVINGSTON,22063,44253
3532,571,2016,NEBRASKA,NE,CEDAR,31027,4420
6041,5893,2000,GEORGIA,GA,BALDWIN,13009,12126
16491,7138,2020,MINNESOTA,MN,ISANTI,27059,24235
12219,11460,2000,NEW YORK,NY,OTSEGO,36077,25358
1060,325,2008,KANSAS,KS,GRAHAM,20065,1423
2954,1116,2020,KENTUCKY,KY,CARROLL,21041,4135
2057,611,2000,KANSAS,KS,PHILLIPS,20147,2792
5729,4108,2004,ARKANSAS,AR,COLUMBIA,5027,9909
24988,7235,2000,IDAHO,ID,BONNEVILLE,16019,33556
3269,3413,2000,LOUISIANA,LA,BIENVILLE,22013,7006
5020,2557,2012,MISSOURI,MO,BATES,29013,7771
9150,5219,2012,MISSOURI,MO,WARREN,29219,14676
16013,12329,2008,INDIANA,IN,WARRICK,18173,28665
14875,6964,2020,VIRGINIA,VA,GLOUCESTER,51073,22284
58325,64307,2012,PENNSYLVANIA,PA,LUZERNE,42079,124439
17713,10813,2000,OKLAHOMA,OK,ROGERS,40131,28951
16907,7874,2016,MICHIGAN,MI,MONTCALM,26117,26609
103230,84749,2004,FLORIDA,FL,PASCO,12101,190916
8123,2577,2004,OREGON,OR,MALHEUR,41045,10846
3797,4088,2008,FLORIDA,FL,JEFFERSON,12065,7957
1694,611,2008,IDAHO,ID,CUSTER,16037,2352
2742,1596,2020,IOWA,IA,WORTH,19195,4418
361095,409732,2004,FLORIDA,FL,MIAMI-DADE,12086,774726
4145,1205,2016,ILLINOIS,IL,GREENE,17061,5585
343,124,2008,MONTANA,MT,GOLDEN VALLEY,30037,492
10483,6495,2000,MICHIGAN,MI,HILLSDALE,26059,17473
10566,5161,2008,TENNESSEE,TN,LAWRENCE,47099,16020
5389,4479,2004,MISSOURI,MO,SALINE,29195,9939
1247,273,2008,KANSAS,KS,RAWLINS,20153,1549
43242,44668,2012,TEXAS,TX,JEFFERSON,48245,88627
6576,5991,2004,ALASKA,AK,DISTRICT 23,2023,12985
16210,12172,2016,MAINE,ME,OXFORD,23017,31201
25182,15816,2004,MINNESOTA,MN,SHERBURNE,27141,41454
7951,1803,2020,IDAHO,ID,GEM,16045,9958
8448,16537,2004,WISCONSIN,WI,DOUGLAS,55031,25187
10937,9593,2000,MINNESOTA,MN,CHISAGO,27025,21987
35583,40674,2004,OHIO,OH,PORTAGE,39133,76646
789,1530,2016,VIRGINIA,VA,EMPORIA,51595,2367
2465,745,2004,TEXAS,TX,MCCULLOCH,48307,3220
3764,2176,2000,MISSOURI,MO,MONITEAU,29135,6065
9442,6902,2008,MISSOURI,MO,LAFAYETTE,29107,16600
5977,2789,2016,MISSOURI,MO,SALINE,29195,9274
8363,6220,2004,VIRGINIA,VA,HALIFAX,51083,14656
3305,1890,2008,KENTUCKY,KY,WASHINGTON,21229,5275
1841,1217,2000,GEORGIA,GA,EVANS,13109,3080
33428,27042,2000,SOUTH DAKOTA,SD,MINNEHAHA,46099,61369
859,334,2012,COLORADO,CO,DOLORES,8033,1245
1215,221,2020,NORTH DAKOTA,ND,KIDDER,38043,1460
48690,24132,2008,SOUTH CAROLINA,SC,ANDERSON,45007,73787
81480,59341,2020,TENNESSEE,TN,RUTHERFORD,47149,143878
6044,934,2016,TENNESSEE,TN,SCOTT,47151,7123
2413,1326,2004,SOUTH DAKOTA,SD,FALL RIVER,46047,3845
472,30,2016,NEBRASKA,NE,HAYES,31085,514
9064,10341,2004,MAINE,ME,SAGADAHOC,23023,19856
1302,224,2012,NEBRASKA,NE,BROWN,31017,1555
5187,2330,2000,NORTH DAKOTA,ND,WILLIAMS,38105,7807
3510,1002,2012,MONTANA,MT,RICHLAND,30083,4645
1529,477,2008,TEXAS,TX,WINKLER,48495,2032
2230,912,2012,IOWA,IA,OSCEOLA,19143,3194
19692,9497,2016,NEW YORK,NY,CATTARAUGUS,36009,31161
3724,2766,2000,TEXAS,TX,CALHOUN,48057,6563
2169,561,2004,KANSAS,KS,GRANT,20067,2758
34794,29388,2004,INDIANA,IN,PORTER,18127,64873
19828,6233,2016,IDAHO,ID,TWIN FALLS,16083,29874
12172,3738,2016,OKLAHOMA,OK,KAY,40071,16803
3239,792,2004,TEXAS,TX,RUNNELS,48399,4049
1280,414,2012,NORTH DAKOTA,ND,BOWMAN,38011,1737
13375,4494,2016,VIRGINIA,VA,BOTETOURT,51023,18739
1426,961,2008,SOUTH DAKOTA,SD,HANSON,46061,2414
2675,3899,2000,SOUTH CAROLINA,SC,LEE,45061,6642
3626,1394,2020,TEXAS,TX,CAMP,48063,5060
23861,16762,2000,MINNESOTA,MN,WRIGHT,27171,43366
13241,5603,2008,OKLAHOMA,OK,CARTER,40019,18844
5288,2775,2004,MISSISSIPPI,MS,TISHOMINGO,28141,8165
5042,5527,2000,ARKANSAS,AR,HOT SPRING,5059,10981
4909,2736,2000,WASHINGTON,WA,ASOTIN,53003,7985
6969,9326,2012,MINNESOTA,MN,FREEBORN,27047,16706
21768,21873,2000,MARYLAND,MD,CHARLES,24017,44592
918,328,2012,NORTH DAKOTA,ND,ADAMS,38001,1286
2956,971,2012,TEXAS,TX,WILBARGER,48487,3980
8183,4935,2020,SOUTH CAROLINA,SC,UNION,45087,13257
49557,32849,2012,NORTH CAROLINA,NC,CABARRUS,37025,83566
104625,122344,2020,NEW HAMPSHIRE,NH,HILLSBOROUGH,33011,230941
15722,29486,2020,RHODE ISLAND,RI,NEWPORT,44005,46148
12013,2609,2020,OKLAHOMA,OK,LINCOLN,40081,14888
51920,102360,2016,CALIFORNIA,CA,SOLANO,6095,166113
9929,5871,2004,VIRGINIA,VA,ISLE OF WIGHT,51093,15871
6342,9095,2012,NEW HAMPSHIRE,NH,COOS,33007,15702
3277,2883,2000,IOWA,IA,ALLAMAKEE,19005,6462
2730,3254,2008,IOWA,IA,WINNEBAGO,19189,6082
5353,2114,2004,NEBRASKA,NE,SEWARD,31159,7565
18218,6025,2008,GEORGIA,GA,CATOOSA,13047,24496
1049,281,2012,KANSAS,KS,ELK,20049,1369
4066,2245,2004,KENTUCKY,KY,CALDWELL,21033,6349
12272,16634,2000,CALIFORNIA,CA,MENDOCINO,6045,34410
6035,4715,2008,CALIFORNIA,CA,PLUMAS,6063,11028
4655,2430,2004,VIRGINIA,VA,GRAYSON,51077,7137
6136,3486,2000,MISSOURI,MO,TEXAS,29215,9932
6180,4137,2012,OHIO,OH,WYANDOT,39175,10572
14833,4786,2012,OKLAHOMA,OK,GRADY,40051,19619
1667,2882,2012,MONTANA,MT,BIG HORN,30003,4626
6748,4879,2016,SOUTH DAKOTA,SD,BROOKINGS,46011,12680
1563,2794,2004,MISSISSIPPI,MS,WILKINSON,28157,4388
4068,3228,2004,ILLINOIS,IL,BOND,17005,7369
1139,1702,2008,MONTANA,MT,BLAINE,30005,3014
1009,185,2004,TEXAS,TX,UPTON,48461,1197
3525,3540,2000,GEORGIA,GA,PEACH,13225,7137
18122,12192,2012,CALIFORNIA,CA,SUTTER,6101,31026
3912,1871,2008,ILLINOIS,IL,JOHNSON,17087,5901
1781,2672,2008,SOUTH DAKOTA,SD,ROBERTS,46109,4484
29939,12306,2004,TEXAS,TX,GREGG,48183,42398
2284,544,2016,NEBRASKA,NE,HOWARD,31093,2994
2342,1415,2004,IOWA,IA,IDA,19093,3774
3285,1928,2000,ILLINOIS,IL,JOHNSON,17087,5362
4887,2474,2012,MISSOURI,MO,COOPER,29053,7511
3345,2790,2000,MICHIGAN,MI,CRAWFORD,26039,6364
3698,1470,2020,IOWA,IA,CALHOUN,19025,5258
39630,19382,2016,VIRGINIA,VA,HANOVER,51085,62753
15033,12127,2020,WEST VIRGINIA,WV,JEFFERSON,54037,27703
5457,1646,2012,ALABAMA,AL,LAMAR,1075,7166
5177,853,2020,TEXAS,TX,COMANCHE,48093,6086
2295,1538,2004,OKLAHOMA,OK,LOVE,40085,3833
3008,5329,2020,SOUTH CAROLINA,SC,LEE,45061,8431
7755,3319,2000,INDIANA,IN,WELLS,18179,11281
12171,2655,2020,TEXAS,TX,FANNIN,48147,15007
24183,9609,2016,OHIO,OH,HANCOCK,39063,36023
10521,5957,2016,VIRGINIA,VA,ORANGE,51137,17270
956,155,2020,MONTANA,MT,MCCONE,30055,1128
22324,25477,2004,CONNECTICUT,CT,WINDHAM,9015,48861
92714,43810,2000,SOUTH CAROLINA,SC,GREENVILLE,45045,140293
7192,10701,2008,OREGON,OR,CLATSOP,41007,18548
8172,8479,2000,IOWA,IA,WEBSTER,19187,17048
28944,20378,2012,OREGON,OR,LINN,41043,51426
8600,8126,2008,VIRGINIA,VA,HALIFAX,51083,16850
49487,55746,2004,NEW JERSEY,NJ,ATLANTIC,34001,106097
22746,29213,2020,WASHINGTON,WA,ISLAND,53029,53925
2767,730,2016,MISSOURI,MO,DAVIESS,29061,3593
5477,2362,2020,KENTUCKY,KY,MASON,21161,7958
21095,19263,2004,ILLINOIS,IL,DEKALB,17037,40768
10034,4211,2012,TENNESSEE,TN,BEDFORD,47003,14445
3414,656,2020,MISSOURI,MO,DADE,29057,4119
40665,56848,2020,CONNECTICUT,CT,MIDDLESEX,9007,99198
5071,3417,2012,MISSOURI,MO,WASHINGTON,29221,8695
131627,158153,2008,COLORADO,CO,JEFFERSON,8059,295062
3841,2654,2004,OHIO,OH,NOBLE,39121,6540
7049,6072,2008,MINNESOTA,MN,MILLE LACS,27095,13544
86965,64117,2008,ALABAMA,AL,MADISON,1089,152899
3221,2700,2008,INDIANA,IN,PIKE,18125,6028
5564,5242,2012,MICHIGAN,MI,MENOMINEE,26109,10923
1277,278,2008,KANSAS,KS,HASKELL,20081,1570
1410,1246,2000,MONTANA,MT,BLAINE,30005,2759
9175,2039,2012,ALABAMA,AL,GENEVA,1061,11320
51961,35559,2016,NEW YORK,NY,NIAGARA,36063,92402
9269,12166,2012,NEW HAMPSHIRE,NH,SULLIVAN,33019,21834
3541,2186,2004,NORTH DAKOTA,ND,BARNES,38003,5813
5890,4424,2008,GEORGIA,GA,DECATUR,13087,10374
56519,44366,2004,OREGON,OR,JACKSON,41029,102189
58543,74203,2000,MAINE,ME,CUMBERLAND,23005,142620
2552,1177,2020,SOUTH DAKOTA,SD,CHARLES MIX,46023,3783
3176,5584,2004,NORTH CAROLINA,NC,NORTHAMPTON,37131,8770
5945,1133,2012,OKLAHOMA,OK,WOODWARD,40153,7078
32278,24546,2012,PENNSYLVANIA,PA,SCHUYLKILL,42107,57727
11152,3357,2016,WEST VIRGINIA,WV,WAYNE,54099,15182
3852,1522,2020,SOUTH DAKOTA,SD,CUSTER,46033,5494
55716,75452,2016,NORTH CAROLINA,NC,BUNCOMBE,37021,138947
7705,5635,2000,KENTUCKY,KY,CALLOWAY,21035,13673
21651,6557,2012,ALABAMA,AL,WALKER,1127,28521
2670,847,2016,GEORGIA,GA,MONTGOMERY,13209,3576
3900,3513,2008,NORTH DAKOTA,ND,RICHLAND,38077,7563
301,38,2004,NEBRASKA,NE,BLAINE,31009,339
6477,2750,2000,COLORADO,CO,TELLER,8119,9847
3446,1751,2008,TEXAS,TX,NEWTON,48351,5260
31355,16356,2020,WISCONSIN,WI,DODGE,55027,48436
20618,56869,2008,MASSACHUSETTS,MA,HAMPSHIRE,25015,79570
8153,2041,2016,GEORGIA,GA,WAYNE,13305,10413
31125,8292,2016,GEORGIA,GA,WALTON,13297,40698
7891,4033,2004,KANSAS,KS,ELLIS,20051,12187
2825,1487,2020,GEORGIA,GA,TELFAIR,13271,4333
2220,1577,2008,KENTUCKY,KY,LYON,21143,3855
11190,14300,2004,ILLINOIS,IL,JACKSON,17077,25826
25050,14658,2016,KENTUCKY,KY,CAMPBELL,21037,42510
14183,7630,2004,GEORGIA,GA,TROUP,13285,21912
21906,10475,2008,WYOMING,WY,NATRONA,56025,33473
1445,1606,2008,TEXAS,TX,REEVES,48389,3077
3419,1103,2020,GEORGIA,GA,CHARLTON,13049,4566
3840,1941,2012,WEST VIRGINIA,WV,TAYLOR,54091,5908
43486,26512,2020,OREGON,OR,LINN,41043,72640
768,725,2004,VIRGINIA,VA,NORTON,51720,1504
282324,429065,2020,PENNSYLVANIA,PA,ALLEGHENY,42003,719733
23219,24851,2000,CALIFORNIA,CA,HUMBOLDT,6023,55972
2786,3358,2020,VIRGINIA,VA,RADFORD CITY,51750,6320
4521,3661,2000,SOUTH CAROLINA,SC,BARNWELL,45011,8276
6915,4979,2016,MICHIGAN,MI,MANISTEE,26101,12599
25100,14326,2004,KENTUCKY,KY,WARREN,21227,39711
1082,115,2012,OKLAHOMA,OK,CIMARRON,40025,1197
1504,1584,2000,GEORGIA,GA,TERRELL,13273,3113
11147,5029,2008,MISSOURI,MO,STONE,29209,16387
5087,1630,2008,IDAHO,ID,MINIDOKA,16067,6890
4586,4563,2008,WISCONSIN,WI,TAYLOR,55119,9346
10400,4409,2004,TEXAS,TX,WILSON,48493,14885
3741,2699,2004,VIRGINIA,VA,CLARKE,51043,6505
6015,4094,2008,OHIO,OH,MEIGS,39105,10354
44423,47066,2004,TEXAS,TX,JEFFERSON,48245,91866
23954,17503,2000,MINNESOTA,MN,SCOTT,27139,43793
260698,210976,2004,TEXAS,TX,BEXAR,48029,475314
993,2081,2000,TENNESSEE,TN,HOUSTON,47083,3127
9597,3389,2004,TEXAS,TX,WASHINGTON,48477,13063
89668,120984,2008,IOWA,IA,POLK,19153,214386
509,798,2004,GEORGIA,GA,CLAY,13061,1309
3195,3741,2016,NEW MEXICO,NM,CIBOLA,35006,8063
